ensembl_ID	lane1	lane2	lane3	lane4	lane5	lane6	lane8	len
ENSG00000110925	21	35	29	29	38	32	10	4469
ENSG00000110852	1	0	0	0	0	0	0	2029
ENSG00000110851	27	48	47	49	63	77	30	4186
ENSG00000216119	0	0	0	0	0	1	0	95
ENSG00000170454	0	0	0	0	0	0	0	2125
ENSG00000170456	47	39	51	41	60	50	29	9283
ENSG00000180481	0	7	0	1	4	4	2	799
ENSG00000212358	0	0	0	0	0	0	0	108
ENSG00000202324	0	0	0	0	0	0	0	123
ENSG00000212599	0	0	0	0	0	0	0	105
ENSG00000212594	0	0	0	0	0	0	0	132
ENSG00000198774	0	0	0	0	0	0	0	1263
ENSG00000176915	93	83	114	90	136	142	45	3236
ENSG00000210735	0	0	0	0	0	0	0	230
ENSG00000172551	0	0	0	0	0	0	0	485
ENSG00000111291	0	0	2	0	4	2	0	969
ENSG00000204583	0	0	0	0	0	0	0	613
ENSG00000204842	335	471	495	595	540	708	232	4522
ENSG00000111450	33	38	55	69	82	79	36	3327
ENSG00000161849	0	0	0	0	0	0	0	2073
ENSG00000139223	34	39	42	51	92	73	35	396
ENSG00000170523	0	0	0	0	0	0	0	1864
ENSG00000179626	0	0	0	0	0	0	0	936
ENSG00000199824	0	0	0	0	0	0	0	107
ENSG00000134551	0	3	0	0	0	0	0	3177
ENSG00000199551	0	0	0	0	0	0	0	104
ENSG00000213352	12	19	21	22	5	6	6	990
ENSG00000151239	66	69	96	126	129	138	57	3064
ENSG00000199556	0	0	0	0	0	0	0	118
ENSG00000151233	14	28	24	30	62	66	22	7440
ENSG00000189046	10	7	14	10	8	11	1	1028
ENSG00000123095	3	1	2	5	0	2	0	3621
ENSG00000123094	3	11	17	27	23	20	8	2319
ENSG00000123096	0	0	0	0	0	0	0	2674
ENSG00000111186	0	0	0	0	1	0	0	2204
ENSG00000211260	0	0	0	0	0	0	0	92
ENSG00000150967	15	25	26	38	4	13	1	3464
ENSG00000177406	0	0	0	0	0	0	0	2656
ENSG00000111181	0	0	3	6	0	0	0	3100
ENSG00000180632	0	4	4	1	1	0	0	246
ENSG00000111671	1	2	2	0	0	2	1	1183
ENSG00000111674	14	22	37	38	38	36	9	2423
ENSG00000120868	48	60	36	60	88	56	8	6992
ENSG00000111676	224	242	387	408	372	349	113	4342
ENSG00000111678	7	5	10	12	25	16	7	542
ENSG00000111679	43	54	66	67	48	49	10	2198
ENSG00000120860	50	44	62	56	240	235	104	912
ENSG00000139531	11	36	30	21	15	22	11	2395
ENSG00000052126	221	317	277	338	507	461	100	4235
ENSG00000139537	16	19	25	10	24	19	20	1740
ENSG00000203327	0	0	0	0	0	0	0	300
ENSG00000212172	0	0	0	0	0	0	0	161
ENSG00000210846	0	0	0	0	0	0	0	89
ENSG00000198393	16	20	32	23	41	43	21	3059
ENSG00000123388	0	0	0	0	0	0	0	2035
ENSG00000166225	63	69	80	78	127	90	35	6744
ENSG00000188324	0	0	0	0	0	0	0	945
ENSG00000166226	138	188	204	196	192	176	74	1954
ENSG00000200105	0	0	0	0	0	0	0	104
ENSG00000166881	46	40	76	62	48	62	12	5481
ENSG00000185821	0	0	0	0	0	0	0	939
ENSG00000166886	8	12	24	24	12	0	0	2334
ENSG00000201428	0	0	0	0	0	0	0	319
ENSG00000123364	1	6	6	7	4	3	3	2395
ENSG00000111077	22	24	24	33	0	28	4	4981
ENSG00000123360	0	0	0	2	0	0	0	3061
ENSG00000171840	1	0	1	0	3	0	1	945
ENSG00000139405	12	8	12	17	6	4	5	1427
ENSG00000111275	7	4	8	16	15	14	7	2398
ENSG00000205885	15	16	11	17	15	9	4	1802
ENSG00000221323	0	0	0	0	0	0	0	91
ENSG00000111271	45	59	63	80	73	63	16	3303
ENSG00000083782	0	0	0	0	0	0	0	1535
ENSG00000221341	0	0	0	0	0	0	0	104
ENSG00000221439	0	0	0	0	0	0	0	69
ENSG00000178878	7	4	5	4	6	5	2	2741
ENSG00000201612	0	0	0	0	0	0	0	325
ENSG00000171847	0	0	0	0	0	0	0	2506
ENSG00000165990	2	0	0	0	2	0	0	2060
ENSG00000047621	23	25	52	18	55	35	22	2972
ENSG00000166532	99	81	115	137	83	89	35	2071
ENSG00000166535	6	3	12	0	0	12	3	5190
ENSG00000182379	2	3	5	8	9	13	3	1798
ENSG00000078237	5	5	10	4	11	14	6	8223
ENSG00000070018	83	86	103	107	87	95	47	10081
ENSG00000070019	0	1	0	1	0	0	0	3744
ENSG00000208928	0	0	0	0	0	0	0	76
ENSG00000139719	15	12	17	22	22	25	6	2601
ENSG00000139718	8	4	10	23	23	26	3	4832
ENSG00000132341	186	220	259	353	185	146	63	1362
ENSG00000139714	12	10	12	12	4	18	6	1062
ENSG00000206830	0	0	1	0	0	0	0	108
ENSG00000222458	0	0	0	0	0	0	0	294
ENSG00000157782	0	3	3	3	4	0	0	1176
ENSG00000223104	0	0	0	0	0	0	0	297
ENSG00000201502	0	0	0	0	0	0	0	80
ENSG00000084112	33	73	109	68	59	54	25	3815
ENSG00000166159	0	0	0	0	0	0	0	3688
ENSG00000222295	0	1	0	0	0	0	0	107
ENSG00000166153	18	20	21	35	39	52	21	2337
ENSG00000169884	0	4	7	3	0	0	0	1810
ENSG00000151948	2	0	2	2	3	1	1	2721
ENSG00000223077	0	0	0	0	0	0	0	299
ENSG00000063046	211	198	320	293	193	204	68	4027
ENSG00000111536	0	2	0	1	0	0	0	1047
ENSG00000182796	57	78	119	139	119	85	46	1956
ENSG00000201168	0	0	0	0	0	0	0	116
ENSG00000172789	3	3	5	2	0	1	0	1613
ENSG00000159335	404	448	588	662	364	390	104	1150
ENSG00000185684	72	82	138	130	129	125	49	2290
ENSG00000185069	0	0	0	0	0	0	0	2504
ENSG00000173093	1	1	0	1	0	0	1	1945
ENSG00000208038	0	0	0	0	0	0	0	116
ENSG00000206749	0	0	0	0	0	0	0	107
ENSG00000061936	49	64	73	80	92	107	29	3245
ENSG00000209619	0	0	0	0	0	0	0	78
ENSG00000010292	64	78	90	100	62	62	22	3818
ENSG00000186136	0	0	0	0	0	0	0	945
ENSG00000196387	15	18	22	21	29	33	9	3067
ENSG00000202067	0	0	0	0	0	0	0	124
ENSG00000120800	33	33	40	56	41	25	13	9010
ENSG00000222676	0	0	0	0	0	0	0	294
ENSG00000210503	0	0	0	0	0	0	0	93
ENSG00000050438	0	0	0	6	0	1	0	3997
ENSG00000139083	24	38	57	63	61	40	18	5697
ENSG00000139088	1	3	2	2	1	0	0	670
ENSG00000167531	0	0	0	0	0	0	0	727
ENSG00000171823	3	5	4	7	5	10	2	2110
ENSG00000198040	150	224	306	312	380	344	154	3465
ENSG00000110931	188	229	315	540	539	587	159	2966
ENSG00000214851	3	2	1	1	0	0	0	2056
ENSG00000110934	0	1	1	1	0	1	0	2220
ENSG00000110841	88	90	160	136	482	494	196	6085
ENSG00000110844	95	150	197	179	133	122	56	3144
ENSG00000110848	0	0	0	0	0	0	0	1672
ENSG00000202335	0	0	0	0	0	0	0	70
ENSG00000212345	0	0	0	0	0	0	0	107
ENSG00000213292	0	0	0	0	0	0	0	942
ENSG00000023734	24	30	32	33	45	43	17	1845
ENSG00000139155	0	0	0	0	2	0	0	3415
ENSG00000139154	187	223	288	243	233	217	86	4428
ENSG00000198707	36	22	31	28	39	51	16	6929
ENSG00000139151	10	12	12	8	4	10	8	2018
ENSG00000222647	0	0	0	0	0	0	0	104
ENSG00000210725	0	0	0	0	0	0	0	297
ENSG00000197706	0	0	0	0	0	0	0	939
ENSG00000102189	56	57	92	70	124	135	36	8002
ENSG00000215005	8	7	13	10	9	11	3	645
ENSG00000215009	1	1	0	0	1	1	1	1729
ENSG00000175782	46	43	55	65	55	53	23	1702
ENSG00000139233	25	29	34	43	58	61	16	1224
ENSG00000139239	61	61	88	87	44	49	22	723
ENSG00000202534	1	0	0	0	0	0	0	107
ENSG00000213368	0	0	0	0	0	0	0	540
ENSG00000207010	0	0	0	0	0	0	0	103
ENSG00000167612	0	0	0	0	0	0	0	1712
ENSG00000213363	0	2	1	2	1	1	0	315
ENSG00000198015	124	128	144	164	304	272	108	2021
ENSG00000123427	28	18	36	50	56	36	26	2768
ENSG00000111644	0	2	1	0	6	5	2	1886
ENSG00000111647	21	19	38	31	68	55	20	3606
ENSG00000111641	123	105	156	141	126	120	21	2729
ENSG00000111640	466	515	734	724	312	353	69	1279
ENSG00000111642	236	280	360	374	236	234	78	6538
ENSG00000207339	0	0	0	0	0	0	0	164
ENSG00000171310	2	5	1	3	1	2	2	1654
ENSG00000211455	46	43	54	77	77	82	29	5096
ENSG00000127314	74	72	98	72	188	144	62	1965
ENSG00000197870	2	0	0	0	0	0	0	967
ENSG00000176894	3	1	0	2	2	2	0	1145
ENSG00000123395	3	6	6	7	40	60	13	1436
ENSG00000211584	1	2	2	1	3	2	1	1926
ENSG00000166896	4	0	3	1	1	2	0	1244
ENSG00000167548	43	59	94	82	83	88	30	19415
ENSG00000183160	0	0	0	0	2	0	0	2255
ENSG00000111087	0	0	1	0	1	0	1	3600
ENSG00000153179	52	60	90	90	110	114	40	1218
ENSG00000123374	8	8	26	12	28	18	6	2236
ENSG00000208931	0	0	0	0	0	0	0	65
ENSG00000111249	9	2	5	3	17	12	4	3866
ENSG00000139219	0	0	0	0	0	0	0	5071
ENSG00000111241	0	0	0	0	0	0	0	744
ENSG00000139410	10	26	16	12	26	22	14	1334
ENSG00000111245	0	0	1	0	0	0	0	806
ENSG00000179195	646	756	848	884	1450	1504	608	4657
ENSG00000111247	39	39	36	27	30	27	15	2113
ENSG00000165966	83	103	121	130	129	123	51	3111
ENSG00000172572	649	756	1050	1108	984	955	296	4124
ENSG00000166527	0	0	0	0	0	0	0	1304
ENSG00000214531	1	0	0	0	1	1	0	339
ENSG00000166523	0	0	0	0	0	1	0	2158
ENSG00000213989	0	0	0	0	0	0	0	420
ENSG00000207414	0	0	0	0	0	0	0	107
ENSG00000170515	170	196	252	258	212	220	78	1564
ENSG00000208935	0	0	0	0	0	0	0	71
ENSG00000078246	62	58	82	103	134	137	48	2885
ENSG00000208933	0	0	0	0	0	0	0	59
ENSG00000133773	19	26	35	29	57	35	16	749
ENSG00000200112	0	0	0	0	0	0	0	71
ENSG00000221246	0	0	0	0	0	0	0	90
ENSG00000167778	4	5	7	13	7	11	3	2609
ENSG00000201579	0	0	0	0	0	0	0	104
ENSG00000067798	16	32	32	20	32	28	0	9758
ENSG00000167779	0	0	0	0	0	0	0	966
ENSG00000136052	14	22	24	30	36	38	20	2415
ENSG00000136051	40	50	66	76	107	122	54	4224
ENSG00000166148	0	0	0	0	0	0	0	4154
ENSG00000133703	73	60	108	87	149	132	70	5295
ENSG00000200688	0	0	0	0	0	0	0	106
ENSG00000152944	12	14	16	20	49	45	14	1753
ENSG00000207467	0	0	0	0	0	0	0	106
ENSG00000074527	4	2	4	10	8	8	2	3580
ENSG00000209195	0	0	0	0	0	0	0	294
ENSG00000209190	0	0	0	0	0	0	0	87
ENSG00000182782	0	0	0	0	0	0	0	1092
ENSG00000005175	86	112	122	104	192	228	90	2204
ENSG00000205319	11	8	14	10	6	7	2	612
ENSG00000208028	0	0	1	0	2	2	0	97
ENSG00000208022	0	0	0	0	0	0	0	98
ENSG00000209379	0	0	0	0	0	0	0	308
ENSG00000180806	0	2	1	1	0	1	0	1537
ENSG00000064763	15	16	18	19	32	37	18	2094
ENSG00000196935	24	30	38	34	84	72	34	4312
ENSG00000210536	0	0	0	0	0	0	0	87
ENSG00000174243	112	135	171	175	191	182	74	3266
ENSG00000072041	2	0	0	0	0	0	0	2060
ENSG00000081760	106	119	190	176	156	201	52	2934
ENSG00000200274	0	0	0	0	0	0	0	141
ENSG00000151148	79	88	72	99	131	134	31	2730
ENSG00000110906	11	27	36	42	48	45	10	3970
ENSG00000110900	3	10	11	8	2	1	0	1480
ENSG00000076108	149	160	305	287	229	234	75	8749
ENSG00000139144	2	4	1	4	0	5	0	4845
ENSG00000139146	77	85	91	96	130	132	59	2160
ENSG00000084453	1	0	2	4	1	4	2	3580
ENSG00000183955	88	106	160	140	272	260	102	3105
ENSG00000210718	0	0	0	0	0	0	0	182
ENSG00000198134	32	40	34	40	12	18	0	324
ENSG00000111664	2	4	1	1	1	1	1	1923
ENSG00000197111	493	566	683	817	692	685	270	1605
ENSG00000135519	0	1	1	1	1	1	0	3835
ENSG00000170545	0	6	14	14	6	12	4	1087
ENSG00000199843	0	0	0	0	0	0	0	117
ENSG00000135517	0	1	2	0	0	0	0	2004
ENSG00000199845	0	0	0	0	0	0	0	119
ENSG00000180574	38	43	45	50	47	50	17	1840
ENSG00000123415	44	44	14	30	22	30	0	852
ENSG00000123416	57	60	76	79	65	67	28	1749
ENSG00000123411	2	10	13	14	6	12	5	5451
ENSG00000198001	16	10	24	14	15	20	8	2813
ENSG00000089220	35	32	43	41	45	53	20	1488
ENSG00000110876	0	0	0	0	2	0	0	1725
ENSG00000089225	9	0	5	6	0	15	0	3647
ENSG00000177425	33	55	62	51	105	107	39	1949
ENSG00000156076	0	1	0	0	2	0	1	2007
ENSG00000211282	0	0	0	0	0	0	0	90
ENSG00000111652	7	15	14	10	17	16	7	1822
ENSG00000111653	16	24	36	16	30	26	6	1545
ENSG00000205791	7	7	7	7	7	10	4	1313
ENSG00000177938	0	0	0	0	0	0	0	1077
ENSG00000167588	0	0	0	0	0	1	1	2872
ENSG00000211441	0	0	0	0	0	0	0	153
ENSG00000135426	0	0	2	0	0	0	0	1760
ENSG00000135424	12	0	0	24	0	0	6	4218
ENSG00000135423	25	34	22	23	45	38	14	2622
ENSG00000212154	0	0	0	0	0	0	0	112
ENSG00000214745	1	0	1	1	0	1	0	1245
ENSG00000167550	7	2	3	6	5	8	5	1177
ENSG00000167552	23	22	27	18	25	30	11	1668
ENSG00000167553	156	192	298	316	182	192	74	1318
ENSG00000207492	0	0	0	0	0	0	0	107
ENSG00000123342	16	12	26	30	14	0	14	2245
ENSG00000013503	31	27	40	63	59	64	20	4218
ENSG00000111254	10	8	12	6	26	21	7	3019
ENSG00000201945	0	0	0	0	0	0	0	132
ENSG00000111252	15	14	21	18	21	27	8	5405
ENSG00000062485	80	108	162	162	68	84	30	3018
ENSG00000069431	13	9	6	9	12	9	0	4616
ENSG00000212029	0	0	0	0	0	0	0	91
ENSG00000215923	0	0	0	0	0	0	0	77
ENSG00000165972	1	1	4	0	1	3	1	1953
ENSG00000184445	20	14	17	27	18	13	7	6790
ENSG00000221679	0	0	0	0	0	0	0	117
ENSG00000221386	0	0	0	0	0	0	0	100
ENSG00000210084	0	0	0	0	0	0	0	145
ENSG00000207789	0	0	0	0	0	0	0	84
ENSG00000152556	153	196	246	243	91	113	34	2776
ENSG00000204671	0	0	0	0	0	0	0	904
ENSG00000184047	33	54	108	96	66	72	33	1447
ENSG00000221259	0	0	0	0	0	0	0	122
ENSG00000135643	1	1	1	5	2	2	1	1631
ENSG00000136048	5	7	10	17	9	13	1	3541
ENSG00000136044	78	85	98	99	97	98	33	3230
ENSG00000136045	63	49	95	78	85	83	22	1853
ENSG00000201563	0	0	0	0	0	0	0	104
ENSG00000136040	6	3	5	8	6	4	1	5120
ENSG00000200303	0	0	0	0	0	0	0	104
ENSG00000200309	0	0	0	0	0	0	0	95
ENSG00000177119	33	40	54	43	62	66	23	5965
ENSG00000207477	0	0	0	0	0	0	0	103
ENSG00000209188	0	0	0	0	0	0	0	303
ENSG00000201780	0	0	0	0	0	0	0	107
ENSG00000165805	0	1	2	4	0	2	0	1084
ENSG00000201788	0	0	0	0	0	0	0	102
ENSG00000049130	7	10	22	13	4	4	8	5302
ENSG00000070961	650	892	903	884	443	540	153	6723
ENSG00000011105	110	86	153	150	106	100	41	2636
ENSG00000180219	0	0	1	0	0	0	0	1796
ENSG00000090382	0	0	0	0	0	0	0	1516
ENSG00000172322	0	0	0	2	2	4	0	1392
ENSG00000209366	0	0	0	0	0	0	0	272
ENSG00000209362	0	0	0	0	0	0	0	82
ENSG00000180818	1	2	6	2	2	0	1	1957
ENSG00000089163	1	2	2	5	3	1	3	1173
ENSG00000089169	0	0	0	0	0	2	0	2947
ENSG00000150086	1	2	5	3	5	6	2	6237
ENSG00000198827	1	0	3	3	4	2	1	888
ENSG00000183542	0	0	0	0	0	0	0	928
ENSG00000196091	3	12	16	19	219	206	120	3867
ENSG00000182047	0	0	0	0	0	0	0	189
ENSG00000222493	0	0	0	0	0	0	0	85
ENSG00000222492	0	0	0	0	0	0	0	94
ENSG00000010610	0	0	0	1	0	1	0	3103
ENSG00000207924	0	0	0	0	0	0	0	110
ENSG00000218553	0	0	0	0	0	0	0	222
ENSG00000076555	38	62	102	82	89	76	24	7307
ENSG00000182544	8	8	6	8	9	14	2	1570
ENSG00000198923	1	1	0	1	0	0	1	198
ENSG00000111269	57	49	62	65	77	62	28	3748
ENSG00000151131	2	2	1	4	4	3	1	622
ENSG00000151136	4	1	10	1	2	3	0	3900
ENSG00000151135	10	12	19	16	29	32	13	3174
ENSG00000089692	1	0	1	0	1	0	0	1990
ENSG00000089693	126	174	251	257	101	84	33	1509
ENSG00000205128	2	1	2	2	5	2	3	449
ENSG00000110917	136	175	235	222	246	274	85	6349
ENSG00000207817	0	0	0	0	0	0	0	90
ENSG00000197614	0	0	0	2	0	0	0	2867
ENSG00000185163	4	4	10	7	6	8	5	3376
ENSG00000184127	3	4	5	3	1	2	0	612
ENSG00000185306	18	10	17	23	34	32	13	1585
ENSG00000209411	0	0	0	0	0	0	0	300
ENSG00000202318	0	0	0	1	0	1	0	111
ENSG00000139178	136	177	191	205	181	194	91	2325
ENSG00000212566	0	0	0	0	0	0	0	136
ENSG00000139173	8	20	12	15	7	9	2	2757
ENSG00000139174	0	0	0	1	0	0	1	3293
ENSG00000139433	5	14	17	18	12	19	6	2353
ENSG00000211051	0	0	0	0	0	0	0	67
ENSG00000219786	0	0	1	0	0	0	0	348
ENSG00000111405	1	3	1	1	2	3	0	2321
ENSG00000111404	0	0	0	0	0	0	0	1131
ENSG00000161813	211	243	286	320	570	494	187	6304
ENSG00000178882	0	0	0	0	0	0	0	2115
ENSG00000176654	0	0	0	0	2	0	0	1701
ENSG00000135502	12	27	34	12	11	10	4	2408
ENSG00000135503	42	47	63	61	110	77	29	4523
ENSG00000135506	356	384	456	612	808	820	316	2581
ENSG00000189238	0	0	0	0	0	0	0	2126
ENSG00000089234	30	29	29	28	45	27	12	2036
ENSG00000134297	1	3	6	10	7	8	2	1839
ENSG00000123407	1	0	0	1	0	0	0	849
ENSG00000212496	0	0	0	0	0	0	0	107
ENSG00000123405	0	0	0	0	0	0	0	1653
ENSG00000129315	57	58	66	79	117	108	54	2568
ENSG00000129317	10	16	15	16	32	33	11	3949
ENSG00000213144	84	106	129	121	117	100	42	549
ENSG00000139549	0	0	0	0	0	0	0	1932
ENSG00000111218	2	2	2	1	3	4	1	2461
ENSG00000207313	0	0	0	0	0	0	0	137
ENSG00000139540	0	0	0	0	0	0	0	1926
ENSG00000178449	6	9	15	13	9	22	6	601
ENSG00000139546	2	10	8	12	16	14	0	1658
ENSG00000139547	0	0	0	0	0	0	0	1592
ENSG00000135436	12	19	25	29	18	23	11	2942
ENSG00000135437	3	2	6	1	9	13	7	1228
ENSG00000135439	0	0	0	0	0	0	0	4440
ENSG00000111790	71	128	136	135	224	247	80	1409
ENSG00000111796	0	1	3	1	0	2	0	1447
ENSG00000212383	0	0	0	0	0	0	0	134
ENSG00000214731	5	5	6	4	2	3	4	1320
ENSG00000210608	0	0	0	0	0	0	0	135
ENSG00000167566	6	4	7	6	2	1	0	3653
ENSG00000123352	99	93	144	163	96	96	49	3302
ENSG00000123353	10	0	6	3	9	13	3	1334
ENSG00000211542	0	0	0	0	0	0	0	115
ENSG00000123358	2	8	2	8	100	41	45	2579
ENSG00000089248	121	129	174	173	279	311	101	875
ENSG00000111224	76	72	110	90	194	198	62	2707
ENSG00000111229	22	31	28	25	68	65	12	815
ENSG00000214511	0	0	2	0	0	1	0	270
ENSG00000184271	0	2	0	0	0	0	0	2912
ENSG00000214086	0	2	0	0	0	0	0	372
ENSG00000221604	0	0	0	0	0	0	0	71
ENSG00000047617	5	2	2	3	2	3	1	3717
ENSG00000177747	8	10	14	12	22	23	2	523
ENSG00000218754	12	14	31	25	17	21	1	639
ENSG00000118596	2	2	1	3	4	1	4	3540
ENSG00000139767	2	2	2	2	2	1	1	8382
ENSG00000135655	143	170	213	212	287	286	92	4617
ENSG00000210113	0	0	0	0	0	0	0	71
ENSG00000201228	0	0	0	0	0	0	0	102
ENSG00000205426	0	0	0	0	0	0	0	1707
ENSG00000214467	0	0	0	0	0	0	0	3808
ENSG00000214466	0	1	1	1	1	2	0	786
ENSG00000221280	0	0	0	0	0	0	0	73
ENSG00000139574	1	1	0	1	7	5	1	592
ENSG00000092841	200	285	404	431	346	418	134	709
ENSG00000203357	0	0	0	0	0	0	0	1377
ENSG00000139610	2	0	0	0	0	0	0	952
ENSG00000139613	297	351	486	525	405	462	153	4271
ENSG00000139278	9	23	21	21	47	48	25	3906
ENSG00000112787	4	4	13	10	7	5	0	2004
ENSG00000060982	1	2	2	3	4	4	1	4743
ENSG00000185652	0	0	0	1	0	0	0	1167
ENSG00000200953	0	0	0	0	0	0	0	110
ENSG00000205331	0	0	0	0	1	0	0	939
ENSG00000205330	0	0	0	0	0	0	0	939
ENSG00000200794	0	0	0	0	0	0	0	321
ENSG00000200795	0	0	0	0	0	0	0	141
ENSG00000084110	1	0	1	0	0	1	0	3139
ENSG00000221847	0	0	0	0	0	0	0	2249
ENSG00000173208	0	1	0	0	1	1	0	3943
ENSG00000223283	0	0	0	0	0	0	0	297
ENSG00000135119	58	72	153	148	108	60	36	2176
ENSG00000209315	0	0	0	0	0	0	0	50
ENSG00000173064	70	84	120	115	138	161	35	8377
ENSG00000202034	0	0	0	0	0	0	0	98
ENSG00000173598	22	37	32	40	59	41	21	4813
ENSG00000206790	0	0	0	0	0	0	0	103
ENSG00000028203	224	272	317	343	590	577	225	2893
ENSG00000201042	0	0	0	0	0	0	0	131
ENSG00000139372	70	72	88	74	84	122	28	3222
ENSG00000196082	0	0	0	0	0	0	0	102
ENSG00000174099	12	6	14	14	14	12	4	4280
ENSG00000135114	0	2	0	0	0	0	0	1852
ENSG00000198855	3	0	4	5	19	12	2	1651
ENSG00000196498	300	360	530	481	310	361	115	8533
ENSG00000139370	50	66	78	71	78	56	27	1930
ENSG00000182050	3	6	0	3	3	3	0	2402
ENSG00000222481	0	0	0	0	0	0	0	100
ENSG00000130921	19	29	34	29	63	73	31	2073
ENSG00000196243	0	0	0	0	0	0	0	1395
ENSG00000010379	0	0	0	4	0	2	0	2115
ENSG00000197041	7	16	18	11	11	4	2	1720
ENSG00000209558	0	0	0	0	0	0	0	294
ENSG00000120798	68	135	183	162	164	168	41	1987
ENSG00000209553	0	0	0	0	0	0	0	300
ENSG00000202146	0	0	0	0	0	0	0	112
ENSG00000126838	8	8	6	4	6	10	2	4274
ENSG00000209796	0	5	5	3	8	6	3	483
ENSG00000209793	3	0	5	2	2	2	3	298
ENSG00000120645	0	2	0	2	4	0	0	4781
ENSG00000120647	22	22	29	34	43	40	14	2283
ENSG00000185479	0	0	0	0	0	0	0	2280
ENSG00000029153	20	36	16	40	76	32	12	1858
ENSG00000175203	39	50	61	66	56	49	24	1731
ENSG00000202368	0	1	0	0	0	0	0	102
ENSG00000201942	0	0	0	0	0	0	0	115
ENSG00000139163	40	24	32	50	58	24	12	1279
ENSG00000139160	10	5	6	7	20	10	1	4083
ENSG00000139168	33	23	49	31	59	71	29	1844
ENSG00000210772	0	0	0	0	0	0	0	233
ENSG00000196668	0	0	0	0	0	0	0	1597
ENSG00000079387	56	53	81	70	135	164	26	4376
ENSG00000111412	16	21	22	17	17	26	7	2773
ENSG00000183150	0	2	0	0	1	1	0	1751
ENSG00000161800	25	23	30	22	8	20	4	3053
ENSG00000198598	0	0	0	0	0	0	0	2411
ENSG00000155974	15	12	12	12	18	30	6	3411
ENSG00000198592	0	0	0	0	0	0	0	261
ENSG00000213156	8	6	7	6	16	9	4	531
ENSG00000134283	302	323	405	408	609	463	151	1463
ENSG00000213152	6	0	4	4	1	3	2	810
ENSG00000134285	5	5	6	4	10	10	8	698
ENSG00000134287	46	56	86	82	84	90	22	3595
ENSG00000210604	0	0	0	0	0	1	0	101
ENSG00000175197	45	33	50	63	151	165	50	909
ENSG00000210956	0	0	0	0	0	0	0	304
ENSG00000210951	0	0	0	0	0	0	0	227
ENSG00000176422	10	16	19	18	21	21	3	2037
ENSG00000111305	0	4	8	0	0	0	0	1430
ENSG00000111300	49	55	57	54	84	72	27	5780
ENSG00000211425	0	0	0	0	0	0	0	73
ENSG00000139572	0	0	0	0	0	0	0	1505
ENSG00000139579	42	33	57	39	60	42	21	1374
ENSG00000135404	12	20	21	22	37	49	12	1014
ENSG00000135407	3	9	9	9	11	14	4	2717
ENSG00000135406	0	0	7	2	1	4	0	3241
ENSG00000135409	16	0	12	6	16	4	0	1713
ENSG00000111788	19	17	29	36	7	14	4	2724
ENSG00000111780	31	31	50	50	47	50	17	1114
ENSG00000111783	0	10	7	0	3	3	7	3467
ENSG00000111785	143	169	161	180	357	277	106	3313
ENSG00000111786	41	44	64	63	86	83	28	1162
ENSG00000177359	1	1	2	0	4	2	0	2738
ENSG00000135390	45	75	78	81	72	87	27	878
ENSG00000135392	81	111	132	110	190	262	67	2289
ENSG00000199245	0	0	0	0	0	0	0	109
ENSG00000123329	15	21	25	27	74	63	19	2663
ENSG00000111231	13	12	17	16	31	15	6	1458
ENSG00000184209	35	33	45	48	42	33	18	966
ENSG00000199649	0	0	0	0	0	0	0	71
ENSG00000111237	44	54	43	35	70	91	38	1063
ENSG00000139287	0	0	0	0	0	0	0	2360
ENSG00000199886	0	0	0	0	0	0	0	102
ENSG00000139289	0	1	1	1	0	1	0	5913
ENSG00000221611	0	0	0	0	0	0	0	91
ENSG00000221617	0	0	0	0	0	0	0	94
ENSG00000166578	4	7	7	14	3	5	4	1689
ENSG00000037965	1	0	0	0	0	0	0	2290
ENSG00000213970	0	1	0	0	0	0	0	435
ENSG00000205754	1	0	2	0	1	1	0	2125
ENSG00000133704	41	75	57	75	71	74	23	5155
ENSG00000178498	3	1	7	8	5	2	4	2029
ENSG00000188375	3	2	7	3	8	8	0	408
ENSG00000091039	156	262	213	216	362	414	181	5605
ENSG00000221104	0	0	0	0	0	0	0	146
ENSG00000201549	0	0	0	0	0	0	0	109
ENSG00000165714	14	14	18	18	42	40	8	1978
ENSG00000205432	0	0	0	0	0	0	0	1077
ENSG00000166111	0	0	0	1	0	0	0	2532
ENSG00000222255	0	0	0	0	0	0	0	104
ENSG00000212475	0	0	0	0	0	0	0	107
ENSG00000179941	30	36	40	34	50	40	18	3583
ENSG00000059758	10	12	12	10	15	25	11	4041
ENSG00000139629	1	0	0	0	0	0	0	4520
ENSG00000004700	28	24	33	30	70	74	26	2596
ENSG00000133636	0	0	0	1	0	0	0	1232
ENSG00000139620	39	37	47	64	36	57	23	1618
ENSG00000139625	25	20	25	32	19	23	11	3364
ENSG00000139624	22	40	24	44	36	38	10	1935
ENSG00000139626	0	4	4	0	0	4	0	2546
ENSG00000185482	10	7	14	14	25	26	9	1643
ENSG00000185480	29	39	47	22	44	36	9	1148
ENSG00000209162	0	0	0	0	0	0	0	91
ENSG00000206650	0	0	0	0	0	0	0	142
ENSG00000201435	0	0	0	0	0	0	0	139
ENSG00000185640	0	0	0	0	0	0	0	2067
ENSG00000213809	0	3	3	8	12	13	4	1309
ENSG00000205328	0	0	0	0	0	0	0	939
ENSG00000205329	0	0	0	0	0	0	0	936
ENSG00000205327	0	0	0	0	0	0	0	954
ENSG00000205323	19	30	30	34	34	55	21	892
